CODE,Grade,InPerson,Total_students,zipcode,Capacity,start_date,end_date
311769000416,PRIMARY,9,354,009113,0.025423728813559324,2021-04-18,2021-04-26
311001095469,PRIMARY,38,188,009209,0.20212765957446807,2021-04-18,2021-04-26
311001091358,PRIMARY,12,74,004105,0.16216216216216217,2021-04-18,2021-04-26
311001090459,PRIMARY,20,276,009233,0.07246376811594203,2021-04-18,2021-04-26
311001076502,PRIMARY,7,226,009240,0.030973451327433628,2021-04-18,2021-04-26
311001105707,PRIMARY,25.400000000000002,84,009265,0.3023809523809524,2021-04-18,2021-04-26
311769003920,PRIMARY,16.400000000000002,90,107102,0.18222222222222226,2021-04-18,2021-04-26
311102001074,PRIMARY,18.8,250,004604,0.0752,2021-04-18,2021-04-26
311769003938,PRIMARY,16.6,72,107102,0.23055555555555557,2021-04-18,2021-04-26
311769002672,PRIMARY,5.800000000000001,2,009117,1,2021-04-18,2021-04-26
311001001626,PRIMARY,142.8,127,107102,1,2021-04-18,2021-04-26
311001079901,PRIMARY,37.2,99,001319,0.3757575757575758,2021-04-18,2021-04-26
311001043787,PRIMARY,10.4,80,001426,0.13,2021-04-18,2021-04-26
311769002290,PRIMARY,3.6,139,107109,0.025899280575539568,2021-04-18,2021-04-26
311001090637,PRIMARY,6.4,120,004595,0.05333333333333334,2021-04-18,2021-04-26
311001086320,PRIMARY,90.4,68,107101,1,2021-04-18,2021-04-26
311001109443,PRIMARY,19,191,004637,0.09947643979057591,2021-04-18,2021-04-26
311001002070,PRIMARY,66,435,008203,0.15172413793103448,2021-04-18,2021-04-26
311001039569,PRIMARY,7.4,119,001304,0.06218487394957983,2021-04-18,2021-04-26
311769002796,PRIMARY,33,180,107109,0.18333333333333332,2021-04-18,2021-04-26
311001065047,PRIMARY,11.600000000000001,85,107106,0.13647058823529412,2021-04-18,2021-04-26
311769003091,PRIMARY,1.4000000000000001,202,009113,0.006930693069306932,2021-04-18,2021-04-26
311001101850,PRIMARY,62.2,162,002303,0.38395061728395063,2021-04-18,2021-04-26
311001046611,PRIMARY,9,73,001414,0.1232876712328767,2021-04-18,2021-04-26
311001099065,PRIMARY,6,51,001319,0.11764705882352941,2021-04-18,2021-04-26
311001042667,PRIMARY,44,64,009142,0.6875,2021-04-18,2021-04-26
311001001049,PRIMARY,32.2,132,001426,0.24393939393939396,2021-04-18,2021-04-26
311001033676,PRIMARY,19,44,009138,0.4318181818181818,2021-04-18,2021-04-26
311001095485,PRIMARY,10.8,51,009218,0.21176470588235297,2021-04-18,2021-04-26
311848000324,PRIMARY,20,281,009121,0.0711743772241993,2021-04-18,2021-04-26
311769000076,PRIMARY,12.4,131,009215,0.09465648854961832,2021-04-18,2021-04-26
311001039623,PRIMARY,6.4,73,004546,0.08767123287671233,2021-04-18,2021-04-26
311001030537,PRIMARY,5.2,58,002415,0.0896551724137931,2021-04-18,2021-04-26
311001080160,PRIMARY,2,50,107101,0.04,2021-04-18,2021-04-26
311001046492,PRIMARY,7.6000000000000005,59,001327,0.1288135593220339,2021-04-18,2021-04-26
311001019568,PRIMARY,41.800000000000004,580,008309,0.07206896551724139,2021-04-18,2021-04-26
311001087911,PRIMARY,26,92,006510,0.2826086956521739,2021-04-18,2021-04-26
411769000127,PRIMARY,6,66,009241,0.09090909090909091,2021-04-18,2021-04-26
311769000866,PRIMARY,59.400000000000006,86,009215,0.6906976744186047,2021-04-18,2021-04-26
311001107467,PRIMARY,8.6,105,004628,0.0819047619047619,2021-04-18,2021-04-26
311001000034,PRIMARY,5,246,004557,0.02032520325203252,2021-04-18,2021-04-26
311001101213,PRIMARY,1,69,002310,0.014492753623188406,2021-04-18,2021-04-26
311001097496,PRIMARY,9.200000000000001,72,001321,0.1277777777777778,2021-04-18,2021-04-26
311001002452,PRIMARY,5.2,87,008503,0.059770114942528735,2021-04-18,2021-04-26
311001004021,PRIMARY,19.6,187,009113,0.10481283422459894,2021-04-18,2021-04-26
311001002428,PRIMARY,10,168,008312,0.05952380952380952,2021-04-18,2021-04-26
311001050317,PRIMARY,30,285,009206,0.10526315789473684,2021-04-18,2021-04-26
311001109168,PRIMARY,40,333,006504,0.12012012012012012,2021-04-18,2021-04-26
311848000812,PRIMARY,40.6,331,008404,0.12265861027190333,2021-04-18,2021-04-26
311848000596,PRIMARY,4.800000000000001,63,009140,0.0761904761904762,2021-04-18,2021-04-26
311769000165,PRIMARY,59.6,57,009214,1,2021-04-18,2021-04-26
311848000341,PRIMARY,63.2,173,008503,0.36531791907514455,2021-04-18,2021-04-26
311001800171,PRIMARY,1.6,286,008510,0.005594405594405594,2021-04-18,2021-04-26
311848002262,PRIMARY,32,169,008401,0.1893491124260355,2021-04-18,2021-04-26
311001089001,PRIMARY,3.4000000000000004,142,006508,0.02394366197183099,2021-04-18,2021-04-26
311001045160,PRIMARY,20,81,009139,0.24691358024691357,2021-04-18,2021-04-26
311001000361,PRIMARY,7,147,004538,0.047619047619047616,2021-04-18,2021-04-26
311001107556,PRIMARY,9.8,145,008537,0.06758620689655173,2021-04-18,2021-04-26
311001041806,PRIMARY,14.600000000000001,169,004530,0.0863905325443787,2021-04-18,2021-04-26
311001006423,PRIMARY,47,285,004518,0.1649122807017544,2021-04-18,2021-04-26
311001087725,PRIMARY,2.4000000000000004,129,008507,0.0186046511627907,2021-04-18,2021-04-26
311001041407,PRIMARY,17,168,006508,0.10119047619047619,2021-04-18,2021-04-26
311001004072,PRIMARY,7,105,007302,0.06666666666666667,2021-04-18,2021-04-26
311001088608,PRIMARY,34.6,121,002404,0.2859504132231405,2021-04-18,2021-04-26
411769000895,PRIMARY,16.6,246,009265,0.06747967479674798,2021-04-18,2021-04-26
311001080313,PRIMARY,1.4000000000000001,125,008519,0.011200000000000002,2021-04-18,2021-04-26
311001007632,PRIMARY,67,310,009113,0.2161290322580645,2021-04-18,2021-04-26
111001000353,PRIMARY,8,113,001405,0.07079646017699115,2021-04-18,2021-04-26
311001093253,PRIMARY,13.8,140,002307,0.09857142857142857,2021-04-18,2021-04-26
311001098603,PRIMARY,12,192,004501,0.0625,2021-04-18,2021-04-26
311001011460,PRIMARY,34.2,141,009235,0.24255319148936172,2021-04-18,2021-04-26
311001047502,PRIMARY,14.8,378,009226,0.039153439153439155,2021-04-18,2021-04-26
311848000481,PRIMARY,20,188,008536,0.10638297872340426,2021-04-18,2021-04-26
311001105383,PRIMARY,22.200000000000003,115,009136,0.1930434782608696,2021-04-18,2021-04-26
311001102821,PRIMARY,18.400000000000002,93,001416,0.19784946236559142,2021-04-18,2021-04-26
311769000823,PRIMARY,11.200000000000001,236,009113,0.04745762711864407,2021-04-18,2021-04-26
311001076316,PRIMARY,2.6,121,004304,0.021487603305785124,2021-04-18,2021-04-26
311001027803,PRIMARY,6.2,143,004502,0.04335664335664336,2021-04-18,2021-04-26
311001024898,PRIMARY,5.6000000000000005,197,004202,0.0284263959390863,2021-04-18,2021-04-26
311001038244,PRIMARY,2.8000000000000003,122,004206,0.02295081967213115,2021-04-18,2021-04-26
311769004292,PRIMARY,20.400000000000002,111,009136,0.1837837837837838,2021-04-18,2021-04-26
311001002576,PRIMARY,11,105,009136,0.10476190476190476,2021-04-18,2021-04-26
311001016607,PRIMARY,4.6000000000000005,121,004531,0.03801652892561984,2021-04-18,2021-04-26
311001089167,PRIMARY,0,4,004309,0,2021-04-18,2021-04-26
311001002568,PRIMARY,10,85,004109,0.11764705882352941,2021-04-18,2021-04-26
311001102619,PRIMARY,0,277,004209,0,2021-04-18,2021-04-26
411769000119,PRIMARY,8,49,009214,0.16326530612244897,2021-04-18,2021-04-26
411001094661,PRIMARY,18.8,217,107106,0.08663594470046083,2021-04-18,2021-04-26
311001076634,PRIMARY,38.400000000000006,91,107102,0.42197802197802203,2021-04-18,2021-04-26
311848000278,PRIMARY,107.60000000000001,94,107110,1,2021-04-18,2021-04-26
311001032246,PRIMARY,16.400000000000002,247,108104,0.06639676113360325,2021-04-18,2021-04-26
311001087288,PRIMARY,48.2,67,107102,0.7194029850746269,2021-04-18,2021-04-26
311001090912,PRIMARY,10.600000000000001,183,004203,0.05792349726775957,2021-04-18,2021-04-26
311279000353,PRIMARY,18,230,006420,0.0782608695652174,2021-04-18,2021-04-26
311001093601,PRIMARY,25.8,100,009113,0.258,2021-04-18,2021-04-26
311001102520,PRIMARY,8,59,001424,0.13559322033898305,2021-04-18,2021-04-26
311848000936,PRIMARY,25,431,008537,0.058004640371229696,2021-04-18,2021-04-26
311001008213,PRIMARY,1.6,140,002404,0.011428571428571429,2021-04-18,2021-04-26
411769001042,PRIMARY,42,372,107107,0.11290322580645161,2021-04-18,2021-04-26
311001027200,PRIMARY,4.800000000000001,111,001404,0.04324324324324325,2021-04-18,2021-04-26
311848000456,PRIMARY,0,224,008505,0,2021-04-18,2021-04-26
311769000548,PRIMARY,5,178,107106,0.028089887640449437,2021-04-18,2021-04-26
311102000779,PRIMARY,7.800000000000001,139,004586,0.05611510791366907,2021-04-18,2021-04-26
311769000475,PRIMARY,19.8,168,009247,0.11785714285714285,2021-04-18,2021-04-26
311001087750,PRIMARY,1.6,200,009113,0.008,2021-04-18,2021-04-26
311769000998,PRIMARY,17,291,009110,0.058419243986254296,2021-04-18,2021-04-26
311001090921,PRIMARY,71.60000000000001,103,107102,0.6951456310679612,2021-04-18,2021-04-26
311001038112,PRIMARY,5.2,279,009210,0.01863799283154122,2021-04-18,2021-04-26
311001088187,PRIMARY,12.8,110,004505,0.11636363636363636,2021-04-18,2021-04-26
311848001011,PRIMARY,97,297,008530,0.3265993265993266,2021-04-18,2021-04-26
311001038783,PRIMARY,8.200000000000001,107,001424,0.0766355140186916,2021-04-18,2021-04-26
311001041351,PRIMARY,3.2,188,009113,0.01702127659574468,2021-04-18,2021-04-26
311769003008,PRIMARY,12,332,009201,0.03614457831325301,2021-04-18,2021-04-26
311001003271,PRIMARY,15.4,178,008525,0.08651685393258428,2021-04-18,2021-04-26
311848003811,PRIMARY,5.4,55,107107,0.09818181818181819,2021-04-18,2021-04-26
311769004250,PRIMARY,49.6,261,009207,0.19003831417624523,2021-04-18,2021-04-26
311001092788,PRIMARY,7.2,111,002501,0.06486486486486487,2021-04-18,2021-04-26
311001033633,PRIMARY,27.400000000000002,144,008403,0.1902777777777778,2021-04-18,2021-04-26
311001039879,PRIMARY,8.6,98,004564,0.08775510204081632,2021-04-18,2021-04-26
311001110131,PRIMARY,8.6,104,001111,0.08269230769230769,2021-04-18,2021-04-26
311001092141,PRIMARY,7.2,62,001305,0.11612903225806452,2021-04-18,2021-04-26
311001041334,PRIMARY,6,146,008506,0.0410958904109589,2021-04-18,2021-04-26
311001077525,PRIMARY,22,120,004533,0.18333333333333332,2021-04-18,2021-04-26
311001091081,PRIMARY,15,110,002420,0.13636363636363635,2021-04-18,2021-04-26
311001092214,PRIMARY,11.4,172,005675,0.06627906976744186,2021-04-18,2021-04-26
311001101370,PRIMARY,3.6,58,005406,0.06206896551724138,2021-04-18,2021-04-26
311001005681,PRIMARY,9.8,337,004508,0.02908011869436202,2021-04-18,2021-04-26
311001076588,PRIMARY,0,12,002407,0,2021-04-18,2021-04-26
311848004311,PRIMARY,11,167,008526,0.0658682634730539,2021-04-18,2021-04-26
311265001110,PRIMARY,22,289,005647,0.07612456747404844,2021-04-18,2021-04-26
311001098450,PRIMARY,7.6000000000000005,129,006312,0.05891472868217055,2021-04-18,2021-04-26
311001041423,PRIMARY,50,65,004108,0.7692307692307693,2021-04-18,2021-04-26
311001030391,PRIMARY,6,45,004509,0.13333333333333333,2021-04-18,2021-04-26
311265000954,PRIMARY,10.4,209,005615,0.049760765550239235,2021-04-18,2021-04-26
311001037094,PRIMARY,25,116,005608,0.21551724137931033,2021-04-18,2021-04-26
311001075492,PRIMARY,17.6,91,006411,0.1934065934065934,2021-04-18,2021-04-26
311848000499,PRIMARY,12.8,242,008420,0.05289256198347108,2021-04-18,2021-04-26
311001076031,PRIMARY,16,224,008519,0.07142857142857142,2021-04-18,2021-04-26
311001100756,PRIMARY,0,25,005636,0,2021-04-18,2021-04-26
311848000367,PRIMARY,58.2,141,107102,0.41276595744680855,2021-04-18,2021-04-26
311001000832,PRIMARY,8,280,008306,0.02857142857142857,2021-04-18,2021-04-26
311848000286,PRIMARY,26,410,008407,0.06341463414634146,2021-04-18,2021-04-26
311001050252,PRIMARY,54.800000000000004,129,006510,0.4248062015503876,2021-04-18,2021-04-26
311001048002,PRIMARY,20.400000000000002,148,008524,0.13783783783783785,2021-04-18,2021-04-26
311001094403,PRIMARY,7.4,98,009242,0.07551020408163266,2021-04-18,2021-04-26
311848004346,PRIMARY,3.8000000000000003,77,009105,0.04935064935064935,2021-04-18,2021-04-26
311848002513,PRIMARY,4.2,119,108103,0.03529411764705882,2021-04-18,2021-04-26
311001090793,PRIMARY,8.4,421,009228,0.01995249406175772,2021-04-18,2021-04-26
311001090793,PRIMARY,8.4,421,009228,0.01995249406175772,2021-04-18,2021-04-26
311001109036,PRIMARY,17.8,114,005621,0.156140350877193,2021-04-18,2021-04-26
311848000821,PRIMARY,13.200000000000001,264,008510,0.05,2021-04-18,2021-04-26
311001092222,PRIMARY,3,206,009253,0.014563106796116505,2021-04-18,2021-04-26
311001102325,PRIMARY,3.8000000000000003,37,001402,0.10270270270270271,2021-04-18,2021-04-26
311001092923,PRIMARY,1,34,008515,0.029411764705882353,2021-04-18,2021-04-26
311001032823,PRIMARY,9,266,004525,0.03383458646616541,2021-04-18,2021-04-26
311001004609,PRIMARY,15,429,004203,0.03496503496503497,2021-04-18,2021-04-26
311001065284,PRIMARY,12.200000000000001,149,009267,0.0818791946308725,2021-04-18,2021-04-26
311001109257,PRIMARY,9,245,009226,0.036734693877551024,2021-04-18,2021-04-26
311001089272,PRIMARY,0.4,81,009124,0.0049382716049382715,2021-04-18,2021-04-26
311764004357,PRIMARY,8,87,009207,0.09195402298850575,2021-04-18,2021-04-26
311001109265,PRIMARY,20.6,304,205101,0.06776315789473684,2021-04-18,2021-04-26
311001087300,PRIMARY,3.4000000000000004,57,006406,0.05964912280701755,2021-04-18,2021-04-26
311001105481,PRIMARY,15.8,85,009136,0.18588235294117647,2021-04-18,2021-04-26
411769000089,PRIMARY,7.6000000000000005,142,009212,0.053521126760563385,2021-04-18,2021-04-26
311848002271,PRIMARY,13.4,151,008529,0.08874172185430464,2021-04-18,2021-04-26
311001016836,PRIMARY,8.4,415,005612,0.02024096385542169,2021-04-18,2021-04-26
311001089892,PRIMARY,5.6000000000000005,83,004506,0.06746987951807229,2021-04-18,2021-04-26
311001001707,PRIMARY,10.4,94,005616,0.11063829787234043,2021-04-18,2021-04-26
311001034788,PRIMARY,7.2,66,002417,0.1090909090909091,2021-04-18,2021-04-26
311265000041,PRIMARY,0,63,005608,0,2021-04-18,2021-04-26
311001107513,PRIMARY,11.600000000000001,84,009136,0.1380952380952381,2021-04-18,2021-04-26
311001110212,PRIMARY,2,96,009127,0.020833333333333332,2021-04-18,2021-04-26
311001093121,PRIMARY,0,136,009229,0,2021-04-18,2021-04-26
311001105243,PRIMARY,5.6000000000000005,140,005665,0.04,2021-04-18,2021-04-26
311001110611,PRIMARY,12.200000000000001,1,007203,1,2021-04-18,2021-04-26
311001010048,PRIMARY,19.400000000000002,272,009231,0.07132352941176472,2021-04-18,2021-04-26
311001042012,PRIMARY,11.600000000000001,56,001209,0.20714285714285716,2021-04-18,2021-04-26
311001078734,PRIMARY,30,107,008503,0.2803738317757009,2021-04-18,2021-04-26
311001087989,PRIMARY,88.2,110,005650,0.8018181818181819,2021-04-18,2021-04-26
311001047421,PRIMARY,0,22,004514,0,2021-04-18,2021-04-26
311001099383,PRIMARY,6.4,64,004566,0.1,2021-04-18,2021-04-26
311001001057,PRIMARY,88.2,503,004406,0.1753479125248509,2021-04-18,2021-04-26
311001099871,PRIMARY,9.600000000000001,87,005601,0.11034482758620691,2021-04-18,2021-04-26
311001033366,PRIMARY,13.4,72,004202,0.18611111111111112,2021-04-18,2021-04-26
311001104735,PRIMARY,3.2,94,001357,0.03404255319148936,2021-04-18,2021-04-26
311001036217,PRIMARY,3.8000000000000003,105,002309,0.03619047619047619,2021-04-18,2021-04-26
311001044473,PRIMARY,14,145,005614,0.09655172413793103,2021-04-18,2021-04-26
311001093792,PRIMARY,11.600000000000001,171,002437,0.06783625730994153,2021-04-18,2021-04-26
311001109591,PRIMARY,21.400000000000002,106,004545,0.2018867924528302,2021-04-18,2021-04-26
311001009341,PRIMARY,23.200000000000003,78,001207,0.2974358974358975,2021-04-18,2021-04-26
311001090653,PRIMARY,6.2,142,006301,0.04366197183098592,2021-04-18,2021-04-26
311001046689,PRIMARY,7.4,72,002506,0.10277777777777779,2021-04-18,2021-04-26
311001094608,PRIMARY,8,140,009207,0.05714285714285714,2021-04-18,2021-04-26
311769004195,PRIMARY,7.2,178,009130,0.040449438202247195,2021-04-18,2021-04-26
311769000785,PRIMARY,8.200000000000001,332,009235,0.024698795180722894,2021-04-18,2021-04-26
311001101663,PRIMARY,24,151,009245,0.15894039735099338,2021-04-18,2021-04-26
311001100233,PRIMARY,4.800000000000001,254,005401,0.018897637795275594,2021-04-18,2021-04-26
311001000263,PRIMARY,2.8000000000000003,51,009102,0.05490196078431373,2021-04-18,2021-04-26
311001093831,PRIMARY,11.4,100,009220,0.114,2021-04-18,2021-04-26
311001026459,PRIMARY,2.8000000000000003,58,002202,0.048275862068965524,2021-04-18,2021-04-26
311001109087,PRIMARY,0,57,006502,0,2021-04-18,2021-04-26
311001095094,PRIMARY,4.2,33,009204,0.1272727272727273,2021-04-18,2021-04-26
311001107645,PRIMARY,25.8,239,009260,0.10794979079497909,2021-04-18,2021-04-26
311769004284,PRIMARY,3.6,149,009219,0.024161073825503355,2021-04-18,2021-04-26
311001800031,PRIMARY,6.800000000000001,196,009120,0.034693877551020415,2021-04-18,2021-04-26
311001090670,PRIMARY,17.8,94,001308,0.18936170212765957,2021-04-18,2021-04-26
311001087601,PRIMARY,28.6,84,004555,0.3404761904761905,2021-04-18,2021-04-26
311001090297,PRIMARY,4.800000000000001,121,009203,0.03966942148760331,2021-04-18,2021-04-26
311769003211,PRIMARY,18.400000000000002,196,009135,0.09387755102040818,2021-04-18,2021-04-26
311001006334,PRIMARY,5,70,004317,0.07142857142857142,2021-04-18,2021-04-26
311001010366,PRIMARY,5.2,179,004511,0.02905027932960894,2021-04-18,2021-04-26
311001110051,PRIMARY,22.400000000000002,264,009212,0.08484848484848485,2021-04-18,2021-04-26
311001051283,PRIMARY,6,322,009228,0.018633540372670808,2021-04-18,2021-04-26
311001098671,PRIMARY,0,211,008521,0,2021-04-18,2021-04-26
311769001927,PRIMARY,0,198,107107,0,2021-04-18,2021-04-26
311001039941,PRIMARY,2.6,87,004542,0.029885057471264367,2021-04-18,2021-04-26
311001036292,PRIMARY,10.600000000000001,79,004552,0.13417721518987344,2021-04-18,2021-04-26
311001105634,PRIMARY,4.2,112,009210,0.0375,2021-04-18,2021-04-26
311848000294,PRIMARY,14.600000000000001,277,008401,0.05270758122743683,2021-04-18,2021-04-26
311001092397,PRIMARY,3.6,85,004532,0.042352941176470586,2021-04-18,2021-04-26
311001046921,PRIMARY,7.4,231,009220,0.032034632034632034,2021-04-18,2021-04-26
311848002351,PRIMARY,25.400000000000002,155,008530,0.1638709677419355,2021-04-18,2021-04-26
311001091919,PRIMARY,14.4,199,009102,0.07236180904522613,2021-04-18,2021-04-26
311001075395,PRIMARY,9.600000000000001,157,004618,0.06114649681528663,2021-04-18,2021-04-26
311001102805,PRIMARY,10.8,136,002310,0.07941176470588236,2021-04-18,2021-04-26
311001036489,PRIMARY,9,125,008537,0.072,2021-04-18,2021-04-26
311001092800,PRIMARY,18,154,004509,0.11688311688311688,2021-04-18,2021-04-26
311001033838,PRIMARY,6.4,60,009244,0.10666666666666667,2021-04-18,2021-04-26
311001042721,PRIMARY,4.4,109,002524,0.04036697247706422,2021-04-18,2021-04-26
311001065098,PRIMARY,0,163,004570,0,2021-04-18,2021-04-26
311001007080,PRIMARY,36.800000000000004,134,007203,0.2746268656716418,2021-04-18,2021-04-26
311769003474,PRIMARY,80,52,107102,1,2021-04-18,2021-04-26
311848002459,PRIMARY,20.400000000000002,158,008532,0.12911392405063293,2021-04-18,2021-04-26
311769001030,PRIMARY,26.400000000000002,164,009207,0.16097560975609757,2021-04-18,2021-04-26
311769001030,PRIMARY,26.400000000000002,164,009207,0.16097560975609757,2021-04-18,2021-04-26
311001109842,PRIMARY,3.6,77,009141,0.046753246753246755,2021-04-18,2021-04-26
311001065420,PRIMARY,6.2,264,009219,0.023484848484848487,2021-04-18,2021-04-26
311001107581,PRIMARY,10,201,006301,0.04975124378109453,2021-04-18,2021-04-26
311001033277,PRIMARY,15.200000000000001,237,004525,0.06413502109704641,2021-04-18,2021-04-26
311001098701,PRIMARY,13.200000000000001,184,008521,0.07173913043478261,2021-04-18,2021-04-26
311848000634,PRIMARY,12.4,413,008530,0.030024213075060535,2021-04-18,2021-04-26
311001005176,PRIMARY,17.2,183,006311,0.09398907103825137,2021-04-18,2021-04-26
311001051275,PRIMARY,4.6000000000000005,116,009102,0.039655172413793106,2021-04-18,2021-04-26
311769000661,PRIMARY,17.8,183,009212,0.09726775956284153,2021-04-18,2021-04-26
311001093393,PRIMARY,20.6,103,107112,0.2,2021-04-18,2021-04-26
311001019843,PRIMARY,9.4,110,002102,0.08545454545454546,2021-04-18,2021-04-26
311001108714,PRIMARY,9,94,004534,0.09574468085106383,2021-04-18,2021-04-26
311001032572,PRIMARY,15.200000000000001,62,004534,0.24516129032258066,2021-04-18,2021-04-26
311001002282,PRIMARY,1.4000000000000001,45,006508,0.031111111111111114,2021-04-18,2021-04-26
311001103003,PRIMARY,5,22,009102,0.22727272727272727,2021-04-18,2021-04-26
311848002424,PRIMARY,61.6,226,008544,0.27256637168141595,2021-04-18,2021-04-26
311001087636,PRIMARY,10.4,48,004592,0.21666666666666667,2021-04-18,2021-04-26
311001000310,PRIMARY,5,160,007107,0.03125,2021-04-18,2021-04-26
311001000506,PRIMARY,5,170,005111,0.029411764705882353,2021-04-18,2021-04-26
311102000086,PRIMARY,2.8000000000000003,116,004522,0.024137931034482762,2021-04-18,2021-04-26
311001035318,PRIMARY,34.800000000000004,85,004546,0.4094117647058824,2021-04-18,2021-04-26
311001097658,PRIMARY,0,196,004561,0,2021-04-18,2021-04-26
311001093474,PRIMARY,12.200000000000001,80,004514,0.15250000000000002,2021-04-18,2021-04-26
311001105979,PRIMARY,37.800000000000004,192,002102,0.19687500000000002,2021-04-18,2021-04-26
311001030332,PRIMARY,16.8,95,004204,0.1768421052631579,2021-04-18,2021-04-26
311001092478,PRIMARY,8.200000000000001,85,002415,0.09647058823529413,2021-04-18,2021-04-26
311001006032,PRIMARY,4.800000000000001,349,002501,0.01375358166189112,2021-04-18,2021-04-26
311001002681,PRIMARY,9,59,001112,0.15254237288135594,2021-04-18,2021-04-26
311001006130,PRIMARY,24.6,314,006405,0.078343949044586,2021-04-18,2021-04-26
311769003342,PRIMARY,26,60,107102,0.43333333333333335,2021-04-18,2021-04-26
311848000791,PRIMARY,27,299,008412,0.0903010033444816,2021-04-18,2021-04-26
411848001058,PRIMARY,44.400000000000006,286,108101,0.15524475524475526,2021-04-18,2021-04-26
311001095701,PRIMARY,5.6000000000000005,182,008522,0.03076923076923077,2021-04-18,2021-04-26
311001095191,PRIMARY,8,82,009102,0.0975609756097561,2021-04-18,2021-04-26
311001032297,PRIMARY,6.4,72,004303,0.08888888888888889,2021-04-18,2021-04-26
311001096759,PRIMARY,8.200000000000001,329,004594,0.024924012158054714,2021-04-18,2021-04-26
311001027846,PRIMARY,2.4000000000000004,44,005106,0.05454545454545456,2021-04-18,2021-04-26
311001065012,PRIMARY,17.8,53,002536,0.3358490566037736,2021-04-18,2021-04-26
311001000875,PRIMARY,7.2,183,009113,0.03934426229508197,2021-04-18,2021-04-26
311001089710,PRIMARY,6.6000000000000005,100,002424,0.066,2021-04-18,2021-04-26
311001109028,PRIMARY,3,45,004531,0.06666666666666667,2021-04-18,2021-04-26
311001002461,PRIMARY,0,97,001205,0,2021-04-18,2021-04-26
311001091234,PRIMARY,14,58,002519,0.2413793103448276,2021-04-18,2021-04-26
311001092656,PRIMARY,3,77,009102,0.03896103896103896,2021-04-18,2021-04-26
311001000590,PRIMARY,3.2,59,009136,0.054237288135593226,2021-04-18,2021-04-26
311001087792,PRIMARY,11.200000000000001,181,004317,0.061878453038674036,2021-04-18,2021-04-26
311001008680,PRIMARY,0,18,005506,0,2021-04-18,2021-04-26
311001000158,PRIMARY,4.4,277,004584,0.01588447653429603,2021-04-18,2021-04-26
311001000158,PRIMARY,4.4,277,004584,0.01588447653429603,2021-04-18,2021-04-26
311848002416,PRIMARY,12.4,142,008503,0.08732394366197184,2021-04-18,2021-04-26
311848000961,PRIMARY,10.4,145,009104,0.07172413793103448,2021-04-18,2021-04-26
311001008949,PRIMARY,11.4,129,003201,0.08837209302325581,2021-04-18,2021-04-26
311001030499,PRIMARY,6.2,141,004508,0.04397163120567376,2021-04-18,2021-04-26
311850000111,PRIMARY,0,3,001325,0,2021-04-18,2021-04-26
311001029288,PRIMARY,7,112,004531,0.0625,2021-04-18,2021-04-26
311001039747,PRIMARY,15.600000000000001,137,004536,0.11386861313868614,2021-04-18,2021-04-26
311001089353,PRIMARY,7.2,126,004509,0.05714285714285714,2021-04-18,2021-04-26
311001099570,PRIMARY,4.2,179,006504,0.02346368715083799,2021-04-18,2021-04-26
311848002874,PRIMARY,9.4,189,008525,0.04973544973544974,2021-04-18,2021-04-26
311001004706,PRIMARY,3.4000000000000004,165,008204,0.020606060606060607,2021-04-18,2021-04-26
311001096953,PRIMARY,7.800000000000001,46,002616,0.16956521739130437,2021-04-18,2021-04-26
111848000911,PRIMARY,6,4,008410,1,2021-04-18,2021-04-26
311001042713,PRIMARY,12,149,004507,0.08053691275167785,2021-04-18,2021-04-26
311001039780,PRIMARY,7.4,100,002450,0.07400000000000001,2021-04-18,2021-04-26
311001040401,PRIMARY,6.2,120,004530,0.051666666666666666,2021-04-18,2021-04-26
311001800596,PRIMARY,12.8,169,009110,0.0757396449704142,2021-04-18,2021-04-26
311001094659,PRIMARY,8.4,61,002601,0.1377049180327869,2021-04-18,2021-04-26
311848000995,PRIMARY,22,204,008401,0.10784313725490197,2021-04-18,2021-04-26
311848000782,PRIMARY,24.8,134,008521,0.18507462686567164,2021-04-18,2021-04-26
311001107289,PRIMARY,29.400000000000002,253,008407,0.11620553359683795,2021-04-18,2021-04-26
311001026327,PRIMARY,5.6000000000000005,184,004505,0.030434782608695653,2021-04-18,2021-04-26
311848002611,PRIMARY,48.6,193,008530,0.2518134715025907,2021-04-18,2021-04-26
311848003463,PRIMARY,22.8,294,008528,0.07755102040816327,2021-04-18,2021-04-26
311848000693,PRIMARY,79.2,122,008525,0.6491803278688525,2021-04-18,2021-04-26
311001010781,PRIMARY,36.6,237,008528,0.15443037974683546,2021-04-18,2021-04-26
311001091285,PRIMARY,8.8,71,002517,0.123943661971831,2021-04-18,2021-04-26
311001000735,PRIMARY,24.400000000000002,370,008530,0.06594594594594595,2021-04-18,2021-04-26
311001044783,PRIMARY,7.4,73,008521,0.10136986301369863,2021-04-18,2021-04-26
311001000689,PRIMARY,18.400000000000002,149,009232,0.12348993288590605,2021-04-18,2021-04-26
311001009023,PRIMARY,15,121,007103,0.12396694214876033,2021-04-18,2021-04-26
311001000841,PRIMARY,7.2,83,006504,0.08674698795180723,2021-04-18,2021-04-26
311001019941,PRIMARY,114.2,374,201110,0.3053475935828877,2021-04-18,2021-04-26
311001092371,PRIMARY,26,88,001310,0.29545454545454547,2021-04-18,2021-04-26
